"isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"http://pt.wikipedia.org/wiki/The_Glove","","","","","","","","","","","","The Glove","The Glove",""
"http://pt.wikipedia.org/wiki/FC_ViOn_Zlaté_Moravce","","","","","","","","","","","","FC ViOn Zlaté Moravce","FC ViOn Zlaté Moravce;;ViOn",""
"http://pt.wikipedia.org/wiki/The_Like","","","","","","","","","","","","The Like","The Like",""
"http://pt.wikipedia.org/wiki/Dead_by_Sunrise","","","","","","","","","","","","Dead by Sunrise","Dead by Sunrise",""
"http://pt.wikipedia.org/wiki/Nukuhione","","","","","","","","","","","","Nukuhione","Nukuhione",""
"http://pt.wikipedia.org/wiki/HSC_Leu_06_Braunschweig","","","","","","","","","","","","HSC Leu 06 Braunschweig","HSC Leu 06 Braunschweig",""
"http://pt.wikipedia.org/wiki/Rádio_Eldorado_FM_(Porto_Alegre)","","","","","","","","''Itaí FM;;Jovem Pan 2 FM Porto Alegre(em 97.5);;Rede Aleluia'' (em 96.7)","","","","Rádio Eldorado FM (Porto Alegre)","Norte Sul Radiodifusão Ltda;;Rádio Eldorado FM",""
"http://pt.wikipedia.org/wiki/Couple_Coffee","","","","","","","","","","","","Couple Coffee","Couple Coffee",""
"http://pt.wikipedia.org/wiki/Mokoreng_Football_Club","","","","","","","","","","","","Mokoreng Football Club","Mokoreng Football Club",""
"http://pt.wikipedia.org/wiki/Black_Tambourine","","","","","","","","","","","","Black Tambourine","Black Tambourine",""
"http://pt.wikipedia.org/wiki/Kappa_(empresa)","","","","","","","","","","","","Kappa (empresa)","Kappa",""
"http://pt.wikipedia.org/wiki/Depresszió","","","","","","","","","","","","Depresszió","Depresszió",""
"http://pt.wikipedia.org/wiki/Epic_Comics","","","","","","","","","","","","Epic Comics","Epic Comics",""
"http://pt.wikipedia.org/wiki/The_Clovers","","","","","","","","","","","","The Clovers","The Clovers",""
"http://pt.wikipedia.org/wiki/Comercial_Futebol_Clube_(São_Paulo)","","","","","","","","","","","","Comercial Futebol Clube (São Paulo)","Comercial;;Comercial Futebol Clube",""
"http://pt.wikipedia.org/wiki/The_World_(WWE)","","","","","","","","","","","","The World (WWE)","Restaurante temático;;The World Entertainment, LLC",""
"http://pt.wikipedia.org/wiki/El_Canto_Del_Loco","","","","","","ECDL;;Los Locos","","","","","","El Canto Del Loco","El Canto Del Loco",""
"http://pt.wikipedia.org/wiki/Associação_Xanxerense_de_Futebol","","","","","","","","","","","","Associação Xanxerense de Futebol","Associação Xanxerense de Futebol;;Xanxerense",""
"http://pt.wikipedia.org/wiki/Futebol_Clube_Mbanza_Congo","","","","","","","","","","","","Futebol Clube Mbanza Congo","Futebol Clube Mbanza Congo",""
"http://pt.wikipedia.org/wiki/Terra_a_Terra","","","","","","","","","","","","Terra a Terra","Terra a Terra",""
"http://pt.wikipedia.org/wiki/Shenzhen_Football_Club","","","","","","","","","","","","Shenzhen Football Club","Shenzhen Ruby;;Shenzhen Ruby Football Club",""
"http://pt.wikipedia.org/wiki/Partido_Comunista_Sul-Africano","","","","","","","","South African Communist Party","","","","Partido Comunista Sul-Africano","",""
"http://pt.wikipedia.org/wiki/Power_of_Omens","","","","","","","","","","","","Power of Omens","Power of Omens",""
"http://pt.wikipedia.org/wiki/Rondonópolis_Esporte_Clube","","","","","","REC","","","","","","Rondonópolis Esporte Clube","Rondonópolis",""
"http://pt.wikipedia.org/wiki/The_Donnas","","","","","","","","","","","","The Donnas","The Donnas",""
"http://pt.wikipedia.org/wiki/Club_Lleida_Esportiu","","","","","","Els Blaus, Els de la Terra Ferma","","","","","","Club Lleida Esportiu","Club Lleida Esportiu;;Lleida Esportiu",""
"http://pt.wikipedia.org/wiki/Fazeni_Transportes_e_Turismo","","","","","","","","","","","","Fazeni Transportes e Turismo","Fazeni Transportes e Turismo LTDA.",""
"http://pt.wikipedia.org/wiki/SuG","","","","","","","","","","","","SuG","SuG",""
"http://pt.wikipedia.org/wiki/CBN_Diário","","","","","","","","Rádio Diário da Manhã","","","","CBN Diário","CBN Diário;;Rádio Diário da Manhã Ltda.",""
"http://pt.wikipedia.org/wiki/Grupo_Coringa","","","","","","","","","","","","Grupo Coringa","Grupo Coringa;;Indústrias Reunidas Coringa Ltda.",""
"http://pt.wikipedia.org/wiki/Rede_Brasil_Norte","","","","","","","","","","","","Rede Brasil Norte","Rede Brasil Norte",""
"http://pt.wikipedia.org/wiki/Partido_Comunista_Alemão_(1968)","","","","","","","","Deutsche Kommunistische Partei","","","","Partido Comunista Alemão (1968)","Partido Comunista Alemão",""
"http://pt.wikipedia.org/wiki/Universidade_do_Estado_da_Bahia","","","","","","UNEB","","","","","","Universidade do Estado da Bahia","Universidade do Estado da Bahia",""
"http://pt.wikipedia.org/wiki/Centro_de_Pesquisa_e_Desenvolvimento_em_Ciências_da_Saúde","CIDICS","","","","","","","","","","","Centro de Pesquisa e Desenvolvimento em Ciências da Saúde","Centro de Pesquisa e Desenvolvimento em Ciências da Saúde",""
"http://pt.wikipedia.org/wiki/Saltatio_Mortis","","","","","","","","","","","","Saltatio Mortis","Saltatio Mortis",""
"http://pt.wikipedia.org/wiki/Loudness","","","","","","","","","","","","Loudness","Loudness",""
"http://pt.wikipedia.org/wiki/Gonzo_(empresa)","","","","","","","","","","","","Gonzo (empresa)","Gonzo",""
"http://pt.wikipedia.org/wiki/Legion_of_the_Damned","","","","","","","","","","","","Legion of the Damned","Legion of the Damned",""
"http://pt.wikipedia.org/wiki/Jagdstaffel_63","","","","","","","","","","","","Jagdstaffel 63","",""
"http://pt.wikipedia.org/wiki/TV_Caracol_(Florianópolis)","","","","","","","","","","","","TV Caracol (Florianópolis)","TV Caracol;;TV Educativa de Santa Catarina - Canal 2 Ltda.",""
"http://pt.wikipedia.org/wiki/Roadrunner_Records","","","","","","","","","","","","Roadrunner Records","Roadrunner Records",""
"http://pt.wikipedia.org/wiki/Velvet_Revolver","","","","","","","","","","","","Velvet Revolver","Velvet Revolver",""
"http://pt.wikipedia.org/wiki/Futbolniy_Klub_Vorskla","","","","","","","","","","","","Futbolniy Klub Vorskla","Vorskla Poltava",""
"http://pt.wikipedia.org/wiki/Banco_Econômico","","","","","","","","","","","","Banco Econômico","Banco Econômico",""
"http://pt.wikipedia.org/wiki/Assicurazioni_Generali","","","","","","","","","","","","Assicurazioni Generali","Assicurazioni Generali S.p.A.",""
"http://pt.wikipedia.org/wiki/Choiseul_Bay_Football_Club","","","","","","","","","","","","Choiseul Bay Football Club","Choiseul Bay Football Club",""
"http://pt.wikipedia.org/wiki/Clube_Atlético_Matogrossense","","","","","","","","","","","","Clube Atlético Matogrossense","Atlético Matogrossense",""
"http://pt.wikipedia.org/wiki/KÍ_Klaksvík","","","","","","","","","","","","KÍ Klaksvík","KÍ Klaksvík",""
"http://pt.wikipedia.org/wiki/Os_Copacabana","","","","","","","","","","","","Os Copacabana","Os Copacabana",""
"http://pt.wikipedia.org/wiki/Atlético_Ultramar","","","","","","","","","","","","Atlético Ultramar","Atlético Ultramar",""
"http://pt.wikipedia.org/wiki/Embaixada_do_Morro","","","","","","","","","","","","Embaixada do Morro","Embaixada do Morro",""
"http://pt.wikipedia.org/wiki/Editora_Cortez","","","","","","","","","","","","Editora Cortez","Editora Cortez",""
"http://pt.wikipedia.org/wiki/Grupo_Desportivo_da_Hidroeléctrica_de_Cahora_Bassa_de_Songo","","","","","","","","","","","","Grupo Desportivo da Hidroeléctrica de Cahora Bassa de Songo","Grupo Desportivo da Hidroeléctrica de Cahora Bassa de Songo;;HCB Songo",""
"http://pt.wikipedia.org/wiki/Rádio_Clube_de_Pernambuco","","","","","","","","","","","","Rádio Clube de Pernambuco","Diários Associados  Rádio Clube de Pernambuco S.A.;;Rádio Clube de Pernambuco",""
"http://pt.wikipedia.org/wiki/TV_Coligadas","","","","","","","","","","","","TV Coligadas","TV Coligadas;;Televisão Coligadas de Santa Catarina S/A",""
"http://pt.wikipedia.org/wiki/Record_News_Araraquara","","","","","","","","","","","","Record News Araraquara","Record News Araraquara",""
"http://pt.wikipedia.org/wiki/Autoliv","","","","","","","","","","","","Autoliv","Autoliv",""
"http://pt.wikipedia.org/wiki/Espedito_Abrahão_&_Os_Campeiros","","","","","","","","","","","","Espedito Abrahão & Os Campeiros","Espedito Abrahão & Os Campeiros",""
"http://pt.wikipedia.org/wiki/Sham_Pistols","","","","","","","","","","","","Sham Pistols","Sham Pistols",""
"http://pt.wikipedia.org/wiki/CP_Carga","","","","","","","","","","","","CP Carga","CP Carga",""
"http://pt.wikipedia.org/wiki/Rádio_Alegria_FM_(Carazinho)","","","","","","","","","","","","Rádio Alegria FM (Carazinho)","Alegria Carazinho;;Sociedade Rádio Sinuelo Ltda.",""
"http://pt.wikipedia.org/wiki/Texas_Hippie_Coalition","","","","","","","","","","","","Texas Hippie Coalition","Texas Hippie Coalition",""
"http://pt.wikipedia.org/wiki/ARUC","","","","","","","","","","","","ARUC","ARUC",""
"http://pt.wikipedia.org/wiki/Rufio","","","","","","","","","","","","Rufio","Rufio",""
"http://pt.wikipedia.org/wiki/Universidade_Yale","","","","","","","","","","","","Universidade Yale","",""
"http://pt.wikipedia.org/wiki/Gretna_Football_Club","","","","","","''The Weddingmakers;;The Anvils'';;The Black and Whites,;;The Borderers;;The Celebrant;;The Monochrome","","","","","","Gretna Football Club","Gretna",""
"http://pt.wikipedia.org/wiki/A_Banda_mais_Bonita_da_Cidade","","","","","","","","","","","","A Banda mais Bonita da Cidade","A Banda Mais Bonita da Cidade",""
"http://pt.wikipedia.org/wiki/Instituto_Chiba_de_Tecnologia","","","","","","","","","","","","Instituto Chiba de Tecnologia","",""
"http://pt.wikipedia.org/wiki/7.º_Exército_(Alemanha)","","","","","","","","","","","","7.º Exército (Alemanha)","7. Armee",""
"http://pt.wikipedia.org/wiki/Antena_Sul","","","","","","","","Rádio Nova Antena,Voz do Alentejo e Rádio Almodôvar","","","","Antena Sul","Antena Sul",""
"http://pt.wikipedia.org/wiki/Barbalha_Futebol_Clube","","","","","","Raposa dos Verdes Canaviais","","","","","","Barbalha Futebol Clube","Barbalha",""
"http://pt.wikipedia.org/wiki/Queen_+_Adam_Lambert","","","","","","","","","","","","Queen + Adam Lambert","Queen + Adam Lambert",""
"http://pt.wikipedia.org/wiki/Banco_Comercial_Português","","","","","","","","","","","","Banco Comercial Português","Banco Comercial Português",""
"http://pt.wikipedia.org/wiki/Oi_FM_Vitória","","","","","","","","","","","","Oi FM Vitória","Oi FM Vitória",""
"http://pt.wikipedia.org/wiki/FC_Dinamo-93_Minsk","","","","","","","","","","","","FC Dinamo-93 Minsk","Dinamo-93 Minsk;;Football Club Dinamo-93 Minsk",""
"http://pt.wikipedia.org/wiki/Son_of_Dork","","","","","","","","","","","","Son of Dork","Son of Dork",""
"http://pt.wikipedia.org/wiki/Santos_Football_Club_(Luganville)","","","","","","","","","","","","Santos Football Club (Luganville)","Santos (Luganville);;Santos Football Club",""
"http://pt.wikipedia.org/wiki/Paris_Saint-Germain_Football_Club","","","","","","Les  Parisiens;;Les Rouge-et-Bleu;;PSG;;Paris SG","","","","","","Paris Saint-Germain Football Club","Paris Saint-Germain",""
"http://pt.wikipedia.org/wiki/Capital_Punishment_Organization","","","","","","","","","","","","Capital Punishment Organization","Capital Punishment Organization",""
"http://pt.wikipedia.org/wiki/Yamada_Clube_de_Belém","","","","","","Rubro-Negro de Belém","","","","","","Yamada Clube de Belém","Yamada;;Yamada Clube de Belém",""
"http://pt.wikipedia.org/wiki/Nickelodeon_Universe","","","","","","","","","","","","Nickelodeon Universe","Nickelodeon Universe",""
"http://pt.wikipedia.org/wiki/Rio_Mau_Futebol_Clube","","","","","","Abelhas, Zangões","","","","","","Rio Mau Futebol Clube","Rio Mau FC",""
"http://pt.wikipedia.org/wiki/Partido_Social_Liberal","","","","","","","","","","","","Partido Social Liberal","Partido Social Liberal",""
"http://pt.wikipedia.org/wiki/Sport_Club_Tangará","","","","","","","","","","","","Sport Club Tangará","Tangará",""
"http://pt.wikipedia.org/wiki/AR_Telecom","","","","","","","","","","","","AR Telecom","Ar Telecom",""
"http://pt.wikipedia.org/wiki/Novo_Centro-direita","","","","","","","","Nuovo Centrodestra","","","","Novo Centro-direita","Novo Centro-direita",""
"http://pt.wikipedia.org/wiki/Arsenal_Atividades_Desportivas_Sport_Club","","","","","","","","","","","","Arsenal Atividades Desportivas Sport Club","Arsenal",""
"http://pt.wikipedia.org/wiki/Kings_XI_Punjab","","","","","","11 Reis","","","","","","Kings XI Punjab","Kings XI Punjab",""
"http://pt.wikipedia.org/wiki/Partido_Nacional_Socialista_dos_Trabalhadores_Alemães","","","","","","","","Nationalsozialistische Deutsche Arbeiterpartei","","","","Partido Nacional Socialista dos Trabalhadores Alemães","Partido Nacional-Socialista dos Trabalhadores Alemães",""
"http://pt.wikipedia.org/wiki/Futbolniy_Klub_Dinamo_Moskva","","","","","","Alvi-Azuis, Policemen","","","","","","Futbolniy Klub Dinamo Moskva","Dinamo Moskva;;Football Club Dynamo Moscow",""
"http://pt.wikipedia.org/wiki/Club_Social_y_de_Deportes_Concepción","","","","","","Os Leões;;Os Lilás","","","","","","Club Social y de Deportes Concepción","Deportes Concepción",""
"http://pt.wikipedia.org/wiki/279.ª_Divisão_de_Infantaria_(Alemanha)","","","","","","279. ID","","","","","","279.ª Divisão de Infantaria (Alemanha)","279. Infanterie-Division",""
"http://pt.wikipedia.org/wiki/Scholars_International_Sports_Club","","","","","","","","","","","","Scholars International Sports Club","Scholars International Sports Club",""
"http://pt.wikipedia.org/wiki/TV_Paraíso_(São_Sebastião_do_Paraíso)","","","","","","","","","","","","TV Paraíso (São Sebastião do Paraíso)","TV Paraíso",""
"http://pt.wikipedia.org/wiki/Elma_Chips","","","","","","","","","","","","Elma Chips","Elma Chips",""
"http://pt.wikipedia.org/wiki/União_de_Jacarepaguá","","","","","","","","","","","","União de Jacarepaguá","União de Jacarepaguá",""
"http://pt.wikipedia.org/wiki/Fagasa_Youth","","","","","","","","","","","","Fagasa Youth","Fagasa Youth",""
"http://pt.wikipedia.org/wiki/União_Eurasiática","","","","","","","","","","","","União Eurasiática","União da Eurásia;;Евразийский Союз;;Еуразиялық Одақ (em cazaquistanês);;Еўразійскі Саюз (em bielorrusso)",""
"http://pt.wikipedia.org/wiki/Paw_(banda)","","","","","","","","","","","","Paw (banda)","Paw",""
"http://pt.wikipedia.org/wiki/Kajto","","","","","","","","","","","","Kajto","Kajto",""
"http://pt.wikipedia.org/wiki/Ubisoft","","","","","","","","","","","","Ubisoft","Ubisoft",""
"http://pt.wikipedia.org/wiki/Nova_Aliança_Flamenga","","","","","","","","Nieuw-Vlaamse Alliantie","","","","Nova Aliança Flamenga","Nova Aliança Flamenga",""
"http://pt.wikipedia.org/wiki/Blessthefall","","","","","","","","","","","","Blessthefall","Blessthefall",""
"http://pt.wikipedia.org/wiki/Club_Atlético_Huracán","","","","","","","","","","","","Club Atlético Huracán","Club Atletico Huracán",""
"http://pt.wikipedia.org/wiki/Türkiyemspor_Berlin","","","","","","","","","","","","Türkiyemspor Berlin","Türkiyemspor Berlin",""
"http://pt.wikipedia.org/wiki/19.ª_Divisão_(Japão)","","","","","","","","","","","","19.ª Divisão (Japão)","19ª Divisão de Infantaria",""
"http://pt.wikipedia.org/wiki/Association_Sportive_et_Culturelle_Le_Geldar","","","","","","","","","","","","Association Sportive et Culturelle Le Geldar","ASC Le Geldar",""
"http://pt.wikipedia.org/wiki/Universidade_de_Sussex","","","","","","","","","","","","Universidade de Sussex","Universidade de Sussex",""
"http://pt.wikipedia.org/wiki/Bacabal_Esporte_Clube","","","","","","Becão Maravilha;;Leão do Mearim","","","","","","Bacabal Esporte Clube","BEC;;Bacabal Esporte Clube",""
"http://pt.wikipedia.org/wiki/Grupo_Cidade_de_Comunicação","","","","","","","","","","","","Grupo Cidade de Comunicação","Grupo Cidade de Comunicação",""
"http://pt.wikipedia.org/wiki/Rádio_Tramandaí_AM","","","","","","","","","","","","Rádio Tramandaí AM","Rádio Tramandaí;;Rádio Tramandaí Ltda.",""
"http://pt.wikipedia.org/wiki/Ouanaminthe_Football_Club","","","","","","","","","","","","Ouanaminthe Football Club","Ouanaminthe Football Club",""
"http://pt.wikipedia.org/wiki/The_Greenwich_Trio","","","","","","","","","","","","The Greenwich Trio","The Greenwich Trio",""
"http://pt.wikipedia.org/wiki/Rezillos","","","","","","","","","","","","Rezillos","Rezillos",""
"http://pt.wikipedia.org/wiki/Achozen","","","","","","","","","","","","Achozen","Achozen",""
"http://pt.wikipedia.org/wiki/Universidade_Nove_de_Julho","","","","","","UNINOVE","","","","","","Universidade Nove de Julho","Universidade Nove de Julho UNINOVE",""
"http://pt.wikipedia.org/wiki/Agroceres_Futebol_Clube","","","","","","","","","","","","Agroceres Futebol Clube","Agroceres",""
"http://pt.wikipedia.org/wiki/Linköpings_Fotbollförening","","","","","","","","","","","","Linköpings Fotbollförening","Linköpings FF",""
"http://pt.wikipedia.org/wiki/Esporte_Clube_Tarumã","","","","","","Lobo do Norte","","","","","","Esporte Clube Tarumã","Esporte Clube Tarumã;;Tarumã",""
"http://pt.wikipedia.org/wiki/Gymnastikos_Syllogos_Ilioupolis","","","","","","","","","","","","Gymnastikos Syllogos Ilioupolis","Ilioupoli",""
"http://pt.wikipedia.org/wiki/Nafarroa_Bai","","","","","","","","","","","","Nafarroa Bai","Nafarroa Bai (NaBai)",""
"http://pt.wikipedia.org/wiki/Kiss","","","","","","","","","","","","Kiss","Kiss",""
"http://pt.wikipedia.org/wiki/Defensoria_Pública_do_Estado_de_São_Paulo","","","","","","","","","","","","Defensoria Pública do Estado de São Paulo","Defensoria Pública do Estado de São Paulo",""
"http://pt.wikipedia.org/wiki/Boldklubben_1893","","","","","","B.93","","","","","","Boldklubben 1893","B 93",""
"http://pt.wikipedia.org/wiki/Rádio_Santana_de_Tianguá","","","","","","","","","","","","Rádio Santana de Tianguá","Rádio Santana de Tianguá",""
"http://pt.wikipedia.org/wiki/Sport_Clube_Shallon","","","","","","","","","","","","Sport Clube Shallon","Shallon;;Sport Clube Shallon",""
"http://pt.wikipedia.org/wiki/Alleen_Gezamenlijk_Oefenen_Voert_Verder","","","","","","De Blauwen","","","","","","Alleen Gezamenlijk Oefenen Voert Verder","AGOVV Apeldoorn;;Alleen Gezamenlijk Oefenen Voert Verder Apeldoorn",""
"http://pt.wikipedia.org/wiki/Paraíso_da_Alvorada","","","","","","","","","","","","Paraíso da Alvorada","Paraíso da Alvorada",""
"http://pt.wikipedia.org/wiki/TV_Mazar-e-Sharif","","","","","","","","","","","","TV Mazar-e-Sharif","TV Mazar-e-Sharif",""
"http://pt.wikipedia.org/wiki/At_Vance","","","","","","","","","","","","At Vance","At Vance",""
"http://pt.wikipedia.org/wiki/Talking_Heads","","","","","","","","","","","","Talking Heads","Talking Heads",""
"http://pt.wikipedia.org/wiki/Os_Brazões","","","","","","","","","","","","Os Brazões","Os Brazões",""
"http://pt.wikipedia.org/wiki/Xtouch","","","","","","","","","","","","Xtouch","Xtouch",""
"http://pt.wikipedia.org/wiki/Sexo_Explícito","","","","","","","","","","","","Sexo Explícito","Sexo Explícito",""
"http://pt.wikipedia.org/wiki/Dungannon_Swifts_Football_Club","","","","","","The Swifts","","","","","","Dungannon Swifts Football Club","Dungannon Swifts;;Dungannon Swifts Football Club",""
"http://pt.wikipedia.org/wiki/Booty_Luv","","","","","","Cherise & Nadia","","","","","","Booty Luv","Booty Luv",""
"http://pt.wikipedia.org/wiki/Consórcio_Internorte_(Rio_de_Janeiro)","","","","","","","","","","","","Consórcio Internorte (Rio de Janeiro)","Consórcio Internorte",""
"http://pt.wikipedia.org/wiki/Equinix","","","","","","","","","","","","Equinix","Equinix, Inc.",""
"http://pt.wikipedia.org/wiki/Estudantes_de_São_José","","","","","","","","","","","","Estudantes de São José","Estudantes de São José",""
"http://pt.wikipedia.org/wiki/Sony_Pictures_Animation","","","","","","","","","","","","Sony Pictures Animation","Sony Pictures Animation",""
"http://pt.wikipedia.org/wiki/Kauvai","","","","","","","","","","","","Kauvai","Kauvai",""
"http://pt.wikipedia.org/wiki/Coercion","","","","","","","","","","","","Coercion","Coercion",""
"http://pt.wikipedia.org/wiki/Estudantes_Sport_Club","","","","","","Carneirão","","","","","","Estudantes Sport Club","Estudantes Sport Club;;Estudantes de Timbaúba",""
"http://pt.wikipedia.org/wiki/Watain","","","","","","","","","","","","Watain","Watain",""
"http://pt.wikipedia.org/wiki/Hofoa","","","","","","","","","","","","Hofoa","Hofoa",""
"http://pt.wikipedia.org/wiki/Miss_Brasil_Supranacional","","","","","","","","","","","","Miss Brasil Supranacional","Miss Brasil Supranational",""
"http://pt.wikipedia.org/wiki/Cephalic_Carnage","","","","","","","","","","","","Cephalic Carnage","Cephalic Carnage",""
"http://pt.wikipedia.org/wiki/Straightener","","","","","","TENER","","","","","","Straightener","STRAIGHTENER",""
"http://pt.wikipedia.org/wiki/Cynic","","","","","","","","","","","","Cynic","Cynic",""
"http://pt.wikipedia.org/wiki/Cryptic_Slaughter","","","","","","","","","","","","Cryptic Slaughter","Cryptic Slaughter",""
"http://pt.wikipedia.org/wiki/Blohm_+_Voss","","","","","","","","","","","","Blohm + Voss","Blohm + Voss",""
"http://pt.wikipedia.org/wiki/Nó_em_Pingo_D'Água","","","","","","","","","","","","Nó em Pingo D'Água","Nó em Pingo D&#39;Água",""
"http://pt.wikipedia.org/wiki/Associazione_Calcio_Pavia","","","","","","Azzurri","","","","","","Associazione Calcio Pavia","A.C. Pavia",""
"http://pt.wikipedia.org/wiki/Jangadeiros_Alagoanos","","","","","","","","","","","","Jangadeiros Alagoanos","Jangadeiros Alagoanos",""
"http://pt.wikipedia.org/wiki/The_Muffs","","","","","","","","","","","","The Muffs","The Muffs",""
"http://pt.wikipedia.org/wiki/Polícia_Militar_do_Brasil","","","","","","PM ou BM","","","","","","Polícia Militar do Brasil","Polícia Militar",""
"http://pt.wikipedia.org/wiki/Luziânia_Futebol_Clube","","","","","","","","","","","","Luziânia Futebol Clube","Luziânia FC",""
"http://pt.wikipedia.org/wiki/Avalanche_Studios","","","","","","","","","","","","Avalanche Studios","Avalanche Studios",""
"http://pt.wikipedia.org/wiki/KNBC","","","","","","","","","","","","KNBC","KNBC",""
"http://pt.wikipedia.org/wiki/Alice_Nine","","","","","","","","","","","","Alice Nine","Alice Nine",""
"http://pt.wikipedia.org/wiki/Associação_de_Amizade_Galiza-Portugal","AAG-P","","","","","","","","","","","Associação de Amizade Galiza-Portugal","Associação de Amizade Galiza-Portugal",""
"http://pt.wikipedia.org/wiki/Fotbal_Club_Dinamo_București","","","","","","Cachorros Vermelhos","","","","","","Fotbal Club Dinamo București","Dinamo Bucareste;;FC Dinamo București",""
"http://pt.wikipedia.org/wiki/Channel_O","","","","","","","","","","","","Channel O","Channel O",""
"http://pt.wikipedia.org/wiki/The_Stylistics","","","","","","","","","","","","The Stylistics","The Stylistics",""
"http://pt.wikipedia.org/wiki/4º/1º_Grupo_de_Comunicação_e_Controle","","","","","","4º/1º GCC","","","","","","4º/1º Grupo de Comunicação e Controle","4º/1º Grupo de Comunicação e Controle",""
"http://pt.wikipedia.org/wiki/Sapekhburto_Klubi_Lokomotivi","","","","","","","","","","","","Sapekhburto Klubi Lokomotivi","Lokomotivi Tbilisi",""
"http://pt.wikipedia.org/wiki/Shafa_Baku","","","","","","","","","","","","Shafa Baku","Shafa Baku",""
"http://pt.wikipedia.org/wiki/Firewind","","","","","","","","","","","","Firewind","Firewind",""
"http://pt.wikipedia.org/wiki/SRTV_Amparo","","","","","","","","","","","","SRTV Amparo","Rede SRTV",""
"http://pt.wikipedia.org/wiki/Partido_Democrata_Cristão_(Noruega)","","","","","","","","Kristeleg Folkeparti;;Kristelig Folkeparti","","","","Partido Democrata Cristão (Noruega)","Partido Democrata Cristão",""
"http://pt.wikipedia.org/wiki/Danish_Pedophile_Association","","","","","","","","","","","","Danish Pedophile Association","Danish Pedophile Association",""
"http://pt.wikipedia.org/wiki/Turunas_da_Mauriceia","","","","","","","","","","","","Turunas da Mauriceia","Turunas da Mauricéia",""
"http://pt.wikipedia.org/wiki/My_Federation","","","","","","","","","","","","My Federation","My Federation",""
"http://pt.wikipedia.org/wiki/Jeunesse_Athlétique_d'Akpo-Missérété_Football_Club","","","","","","","","","","","","Jeunesse Athlétique d'Akpo-Missérété Football Club","Jeunesse Athlétique d&#39;Akpo-Missérété Football Club",""
"http://pt.wikipedia.org/wiki/Holly_Tree","","","","","","","","","","","","Holly Tree","Holly Tree",""
"http://pt.wikipedia.org/wiki/Universidade_Presbiteriana_Mackenzie","","","","","","","","","","","","Universidade Presbiteriana Mackenzie","Universidade Presbiteriana Mackenzie",""
"http://pt.wikipedia.org/wiki/TV_Tarobá_Cascavel","","","","","","","","","","","","TV Tarobá Cascavel","TV Tarobá Cascavel",""
"http://pt.wikipedia.org/wiki/Skowa_e_a_Máfia","","","","","","","","","","","","Skowa e a Máfia","Skowa e a Máfia",""
"http://pt.wikipedia.org/wiki/Garotos_da_Orgia","","","","","","","","","","","","Garotos da Orgia","Garotos da Orgia",""
"http://pt.wikipedia.org/wiki/Mariendorfer_Sport_Verein_1906_e.V.","","","","","","","","","","","","Mariendorfer Sport Verein 1906 e.V.","Mariendorfer SV",""
"http://pt.wikipedia.org/wiki/Erakor_Golden_Star_Football_Club","","","","","","EGS","","","","","","Erakor Golden Star Football Club","Erakor Golden Star;;Erakor Golden Star Football Club",""
"http://pt.wikipedia.org/wiki/Banco_Matone","","","","","","","","","","","","Banco Matone","Banco Matone",""
"http://pt.wikipedia.org/wiki/TV_Jornal_Caruaru","","","","","","","","","","","","TV Jornal Caruaru","TV Jornal Caruaru",""
"http://pt.wikipedia.org/wiki/Partido_Libertário_(Estados_Unidos)","","","","","","","","Libertarian Party","","","","Partido Libertário (Estados Unidos)","Partido Libertário",""
"http://pt.wikipedia.org/wiki/Warhorse","","","","","","","","","","","","Warhorse","Warhorse",""
"http://pt.wikipedia.org/wiki/TSR_Olympia_Wilhelmshaven","","","","","","","","","","","","TSR Olympia Wilhelmshaven","TSR Olympia Wilhelmshaven",""
"http://pt.wikipedia.org/wiki/Candie's","","","","","","","","","","","","Candie's","Candie's",""
"http://pt.wikipedia.org/wiki/Associação_Desportiva_Arsenal_de_Caridade","","","","","","Xerife do Norte Cearense","","","","","","Associação Desportiva Arsenal de Caridade","Arsenal de Caridade;;Associação Desportiva Arsenal de Caridade",""
"http://pt.wikipedia.org/wiki/Força_Expedicionária_Brasileira","","","","","","FEB","","","","","","Força Expedicionária Brasileira","Força Expedicionária Brasileira",""
"http://pt.wikipedia.org/wiki/Virus_(banda)","","","","","","","","","","","","Virus (banda)","Virus",""
"http://pt.wikipedia.org/wiki/Lordi","","","","","","","","","","","","Lordi","",""
"http://pt.wikipedia.org/wiki/Centro_Universitário_de_João_Pessoa","","","","","","UNIPÊ","","","","","","Centro Universitário de João Pessoa","Centro Universitário de João Pessoa",""
"http://pt.wikipedia.org/wiki/Heredeiros_da_Crus","","","","","","","","","","","","Heredeiros da Crus","Heredeiros da Crus",""
"http://pt.wikipedia.org/wiki/Bacilos","","","","","","","","","","","","Bacilos","Bacilos",""
"http://pt.wikipedia.org/wiki/The_Empire_Shall_Fall","","","","","","","","","","","","The Empire Shall Fall","The Empire Shall Fall",""
"http://pt.wikipedia.org/wiki/Little_Feat","","","","","","","","","","","","Little Feat","Little Feat",""
"http://pt.wikipedia.org/wiki/STX_Corporation","","","","","","","","","","","","STX Corporation","STX Corporation",""
