"isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"http://pt.wikipedia.org/wiki/Yacht_&_Sail","","","","","","","","","","","","Yacht & Sail","Yacht & Sail",""
"http://pt.wikipedia.org/wiki/TV_Jalalabad","","","","","","","","","","","","TV Jalalabad","TV Jalalabad",""
"http://pt.wikipedia.org/wiki/Sekondi_Hasaacas_Football_Club","","","","","","","","","","","","Sekondi Hasaacas Football Club","Sekondi Hasaacas Football Club",""
"http://pt.wikipedia.org/wiki/Supélec","","","","","","","","","","","","Supélec","École Supérieure d'Électricité",""
"http://pt.wikipedia.org/wiki/Alibaba_Group","","","","","","","","","","","","Alibaba Group","Alibaba Group Holding Limited;;阿里巴巴集团",""
"http://pt.wikipedia.org/wiki/Companhia_de_Pesquisa_de_Recursos_Minerais","","","","","","","","","","","","Companhia de Pesquisa de Recursos Minerais","CPRM - Serviço Geológico do Brasil;;Companhia de Pesquisa de Recursos Minerais",""
"http://pt.wikipedia.org/wiki/Universidade_de_Belgrado","","","","","","","","","","","","Universidade de Belgrado","",""
"http://pt.wikipedia.org/wiki/Cisco_Systems","","","","","","","","","","","","Cisco Systems","Cisco Systems, Inc.",""
"http://pt.wikipedia.org/wiki/Zombie_Girl","","","","","","","","","","","","Zombie Girl","Zombie Girl",""
"http://pt.wikipedia.org/wiki/Assi_Idrottsförening","","","","","","","","","","","","Assi Idrottsförening","Assi IF;;Assi Idrottsförening",""
"http://pt.wikipedia.org/wiki/Sociedade_das_Nações","","","","","","","","","","","","Sociedade das Nações","Sociedade das Nações",""
"http://pt.wikipedia.org/wiki/Real_Academia_Espanhola","RAE","","","","","","","","","","","Real Academia Espanhola","Real Academia Espanhola",""
"http://pt.wikipedia.org/wiki/Rádio_Cultura_Brasil","","","","","","","","Rádio Sociedade Cultura (1936-1969)  Rádio Cultura (1969-2008)","","","","Rádio Cultura Brasil","Fundação Padre Anchieta - Centro Paulista de Rádio e TV Educativas;;Rádio Cultura Brasil",""
"http://pt.wikipedia.org/wiki/Seminário_Teológico_Presbiteriano_Reverendo_Ashbel_Green_Simonton","","","","","","STPRAGS","","","","","","Seminário Teológico Presbiteriano Reverendo Ashbel Green Simonton","Seminário Teológico Presbiteriano Reverendo Ashbel Green Simonton",""
"http://pt.wikipedia.org/wiki/Partido_Verde_do_Minnessota","","","","","","","","","","","","Partido Verde do Minnessota","Partido Verde de Minnesota",""
"http://pt.wikipedia.org/wiki/Sportvereniging_Roda_Juliana_Combinatie_Kerkrade","","","","","","The Pride of the South Koempels","","","","","","Sportvereniging Roda Juliana Combinatie Kerkrade","Roda",""
"http://pt.wikipedia.org/wiki/Holy_Dragons","","","","","","","","","","","","Holy Dragons","Holy Dragons",""
"http://pt.wikipedia.org/wiki/Zero_(banda)","","","","","","","","","","","","Zero (banda)","Zero",""
"http://pt.wikipedia.org/wiki/Nuu'uli_Football_Club","","","","","","","","","","","","Nuu'uli Football Club","Nuu'uli FC;;Nuu'uli Football Club",""
"http://pt.wikipedia.org/wiki/Arsenal_do_Alfeite","","","","","","","","","","","","Arsenal do Alfeite","Arsenal do Alfeite;;Arsenal do Alfeite S.A.",""
"http://pt.wikipedia.org/wiki/Freemasons","","","","","","","","","","","","Freemasons","Freemasons",""
"http://pt.wikipedia.org/wiki/Hrvatski_Nogometni_Klub_Orašje","","","","","","","","","","","","Hrvatski Nogometni Klub Orašje","Hrvatski Nogometni klub Orašje;;Orašje",""
"http://pt.wikipedia.org/wiki/Breaking_Point","","","","","","","","","","","","Breaking Point","Breaking Point",""
"http://pt.wikipedia.org/wiki/TM_Network","","","","","","","","","","","","TM Network","TM Network",""
"http://pt.wikipedia.org/wiki/Câu_lạc_bộ_bóng_đá_Xổ_Số_Kiến_Thiết_Cần_Thơ","","","","","","","","","","","","Câu lạc bộ bóng đá Xổ Số Kiến Thiết Cần Thơ","XSKT Cần Thơ",""
"http://pt.wikipedia.org/wiki/Universidade_da_Cidade_de_Macau","","","","","","","","","","","","Universidade da Cidade de Macau","City University of Macau;;Universidade da Cidade de Macau;;澳門城市大學",""
"http://pt.wikipedia.org/wiki/Rosa_de_Ouro_(Belém)","","","","","","","","","","","","Rosa de Ouro (Belém)","Rosa de Ouro",""
"http://pt.wikipedia.org/wiki/Costa_Del_Sol_Nairi's","","","","","","","","","","","","Costa Del Sol Nairi's","Costa Del Sol Nairi&#39;s",""
"http://pt.wikipedia.org/wiki/Comando_da_Logística_(Exército_Português)","","","","","","CmdLog","","","","","","Comando da Logística (Exército Português)","Comando da Logística",""
"http://pt.wikipedia.org/wiki/Standard_Life","","","","","","","","","","","","Standard Life","Standard Life;;Standard Life plc",""
"http://pt.wikipedia.org/wiki/Adagio_(banda)","","","","","","","","","","","","Adagio (banda)","Adagio",""
"http://pt.wikipedia.org/wiki/Instituto_Superior_de_Teologia_Aplicada","","","","","","INTA","","","","","","Instituto Superior de Teologia Aplicada","Instituto Superior de Teologia Aplicada",""
"http://pt.wikipedia.org/wiki/Clube_Atlético_Camponovense","","","","","","","","","","","","Clube Atlético Camponovense","Vini",""
"http://pt.wikipedia.org/wiki/TNK","","","","","","","","","","","","TNK","TNK",""
"http://pt.wikipedia.org/wiki/Clube_Desportivo_de_Guadalupe","","","","","","Desportivo de Guadalupe","","","","","","Clube Desportivo de Guadalupe","Desportivo de Guadalupe",""
"http://pt.wikipedia.org/wiki/Bolsas_y_Mercados_Españoles","","","","","","","","","","","","Bolsas y Mercados Españoles","Bolsas y Mercados Españoles",""
"http://pt.wikipedia.org/wiki/The_American_Cross","","","","","","","","","","","","The American Cross","The American Cross",""
"http://pt.wikipedia.org/wiki/Francisco_Beltrão_Futebol_Clube","","","","","","Tricolor do Sudoeste","","","","","","Francisco Beltrão Futebol Clube","Francisco Beltrão",""
"http://pt.wikipedia.org/wiki/Cerâmica_Clube","","","","","","","","","","","","Cerâmica Clube","Cerâmica Clube",""
"http://pt.wikipedia.org/wiki/Fußball-Club_Schönberg_95_e.V.","","","","","","","","","","","","Fußball-Club Schönberg 95 e.V.","FC Schönberg 95",""
"http://pt.wikipedia.org/wiki/Knorkator","","","","","","","","","","","","Knorkator","Knorkator",""
"http://pt.wikipedia.org/wiki/Pussycat_Dolls","","","","","","","","","","","","Pussycat Dolls","Pussycat Dolls",""
"http://pt.wikipedia.org/wiki/6ª_Divisão_SS_de_Montanha_Nord","","","","","","","","","","","","6ª Divisão SS de Montanha Nord","6ª Divisão SS de Montanha Nord",""
"http://pt.wikipedia.org/wiki/Universidade_Americana_da_Armênia","","","","","","","","","","","","Universidade Americana da Armênia","",""
"http://pt.wikipedia.org/wiki/Club_Deportivo_Español_de_Santiago_de_Baney","","","","","","","","","","","","Club Deportivo Español de Santiago de Baney","Club Deportivo Español de Santiago de Baney",""
"http://pt.wikipedia.org/wiki/Universidade_Estadual_de_Mato_Grosso_do_Sul","","","","","","UEMS","","","","","","Universidade Estadual de Mato Grosso do Sul","Universidade Estadual de Mato Grosso do Sul",""
"http://pt.wikipedia.org/wiki/Fundo_de_Quintal","","","","","","","","","","","","Fundo de Quintal","Fundo de Quintal",""
"http://pt.wikipedia.org/wiki/TV_Capital_(Palmas)","","","","","","","","","","","","TV Capital (Palmas)","SBT Tocantins / Tv Capital",""
"http://pt.wikipedia.org/wiki/Leão_da_Estradinha","","","","","","","","","","","","Leão da Estradinha","G.R.E.S Leão da Estradinha",""
"http://pt.wikipedia.org/wiki/TV_Ilha_do_Sol","","","","","","","","","","","","TV Ilha do Sol","TV Ilha do Sol",""
"http://pt.wikipedia.org/wiki/295ª_Divisão_de_Infantaria_(Alemanha)","","","","","","295. ID","","","","","","295ª Divisão de Infantaria (Alemanha)","295. Infanterie-Division",""
"http://pt.wikipedia.org/wiki/Bulgari","","","","","","","","","","","","Bulgari","Bulgari",""
"http://pt.wikipedia.org/wiki/SC_Wiedenbrück_2000","","","","","","","","","","","","SC Wiedenbrück 2000","SC Wiedenbrück 2000",""
"http://pt.wikipedia.org/wiki/Rossiya_Segodnya","","","","","","","","","","","","Rossiya Segodnya","Rossiya Segodnya",""
"http://pt.wikipedia.org/wiki/Tuatara_(banda)","","","","","","","","","","","","Tuatara (banda)","Tuatara (banda)",""
"http://pt.wikipedia.org/wiki/Falkenbach","","","","","","","","","","","","Falkenbach","Falkenbach",""
"http://pt.wikipedia.org/wiki/Hammerbox","","","","","","","","","","","","Hammerbox","Hammerbox",""
"http://pt.wikipedia.org/wiki/Loteria_Estadual_do_Ceará","","","","","","","","","","","","Loteria Estadual do Ceará","Lotece;;Loteria Estadual do Ceará",""
"http://pt.wikipedia.org/wiki/Centro_Limoeirense_de_Futebol","","","","","","Dragão Limoeirense;;O Mais Querido","","","","","","Centro Limoeirense de Futebol","Centro Limoeirense;;Centro Limoeirense de Futebol",""
"http://pt.wikipedia.org/wiki/Color_Force","","","","","","","","","","","","Color Force","Color Force Entertainment",""
"http://pt.wikipedia.org/wiki/Zwan","","","","","","","","","","","","Zwan","Zwan",""
"http://pt.wikipedia.org/wiki/Polaris_Industries","","","","","","","","","","","","Polaris Industries","Polaris Industries",""
"http://pt.wikipedia.org/wiki/Klubi_Sportiv_Vllaznia_Shkodër","","","","","","Kuqeblutë","","","","","","Klubi Sportiv Vllaznia Shkodër","Klubi Sportiv Vllaznia Shkodër;;Vllaznia Shkodër",""
"http://pt.wikipedia.org/wiki/I_Luf","","","","","","","","","","","","I Luf","I Luf",""
"http://pt.wikipedia.org/wiki/ASML","","","","","","","","","","","","ASML","ASML;;ASML Holding N.V.",""
"http://pt.wikipedia.org/wiki/Rowntrees","","","","","","","","","","","","Rowntrees","Rowntrees",""
"http://pt.wikipedia.org/wiki/Sport_Vereniging_Estrella","","","","","","","","","","","","Sport Vereniging Estrella","SV Estrella;;Sport Vereniging Estrella",""
"http://pt.wikipedia.org/wiki/Westlife","","","","","","","","","","","","Westlife","Westlife",""
"http://pt.wikipedia.org/wiki/TV_Alterosa_Varginha","","","","","","","","","","","","TV Alterosa Varginha","TV Alterosa Sul e Sudoeste",""
"http://pt.wikipedia.org/wiki/Barenburger_Sportverein_Kickers_Emden_e.V.","","","","","","","","","","","","Barenburger Sportverein Kickers Emden e.V.","Barenburger Sportverein Kickers Emden e.V.;;Kickers Emden",""
"http://pt.wikipedia.org/wiki/Thaíde_&_DJ_Hum","","","","","","","","","","","","Thaíde & DJ Hum","Thaíde & DJ Hum",""
"http://pt.wikipedia.org/wiki/Acadêmicos_do_Túnel_do_Sacavém","","","","","","","","","","","","Acadêmicos do Túnel do Sacavém","Túnel do Sacavem",""
"http://pt.wikipedia.org/wiki/Acadêmicos_do_Armário_Grande","","","","","","","","","","","","Acadêmicos do Armário Grande","Acadêmicos do Armário Grande",""
"http://pt.wikipedia.org/wiki/Partido_Vermelho","","","","","","","","Raudt;;Rødt","","","","Partido Vermelho","Partido Vermelho",""
"http://pt.wikipedia.org/wiki/Regiões_TV","","","","","","","","","","","","Regiões TV","RTV;;Regiões Televisão",""
"http://pt.wikipedia.org/wiki/Dimmu_Borgir","","","","","","","","","","","","Dimmu Borgir","Dimmu Borgir",""
"http://pt.wikipedia.org/wiki/Faculdade_Redentor","","","","","","FacRedentor","","","","","","Faculdade Redentor","Faculdade Redentor",""
"http://pt.wikipedia.org/wiki/Athlitikos_Syllogos_Anagennisi_Epanomis","","","","","","","","","","","","Athlitikos Syllogos Anagennisi Epanomis","Anagennisi Epanomi",""
"http://pt.wikipedia.org/wiki/TV4","","","","","","","","","","","","TV4","TV4",""
"http://pt.wikipedia.org/wiki/Vandalism","","","","","","","","","","","","Vandalism","Vandalism",""
"http://pt.wikipedia.org/wiki/Rose_Law_Firm","","","","","","","","","","","","Rose Law Firm","Rose Law Firm",""
"http://pt.wikipedia.org/wiki/Polícia_Militar_do_Estado_do_Rio_de_Janeiro","","","","","","PMERJ","","","","","","Polícia Militar do Estado do Rio de Janeiro","Polícia Militar do Estado do Rio de Janeiro",""
"http://pt.wikipedia.org/wiki/Adness_Entertainment","","","","","","","","","","","","Adness Entertainment","Adness Entertainment",""
"http://pt.wikipedia.org/wiki/Eden_College","","","","","","","","","","","","Eden College","",""
"http://pt.wikipedia.org/wiki/Universidade_de_Ratisbona","","","","","","","","","","","","Universidade de Ratisbona","",""
"http://pt.wikipedia.org/wiki/Universidade_de_Greifswald","","","","","","","","","","","","Universidade de Greifswald","Ernst-Moritz-Arndt-Universität Greifswald;;Universidade de Greifswald;;Universitas Gryphiswaldensis",""
"http://pt.wikipedia.org/wiki/Cólera_(banda)","","","","","","","","","","","","Cólera (banda)","Cólera",""
"http://pt.wikipedia.org/wiki/Partido_Búlgaro_Nacional-Socialista_dos_Trabalhadores","","","","","","","","Българска Национал-Социалистическа Работническа Партия","","","","Partido Búlgaro Nacional-Socialista dos Trabalhadores","Partido Búlgaro Nacional-Socialista dos Trabalhadores",""
"http://pt.wikipedia.org/wiki/Sport_Vereniging_Brazil_Juniors","","","","","","","","","","","","Sport Vereniging Brazil Juniors","Sport Vereniging Brazil Juniors",""
"http://pt.wikipedia.org/wiki/TV_Ideal_(Vígia)","","","","","","","","","","","","TV Ideal (Vígia)","TV Ideal",""
"http://pt.wikipedia.org/wiki/Grupamento_Especial_de_Policiamento_do_Complexo_Penitenciário_de_Bangu","","","","","","GEPCPB","","","","","","Grupamento Especial de Policiamento do Complexo Penitenciário de Bangu","Grupamento Especial de Policiamento;;do Complexo Penitenciário de Bangu",""
"http://pt.wikipedia.org/wiki/Mistwalker","","","","","","","","","","","","Mistwalker","Mistwalker",""
"http://pt.wikipedia.org/wiki/Regimento_Anfíbio","","","","","","Amf 1","","","","","","Regimento Anfíbio","",""
"http://pt.wikipedia.org/wiki/Cacusan_Clube_do_Futebol","","","","","","","","","","","","Cacusan Clube do Futebol","Cacusan Clube do Futebol",""
"http://pt.wikipedia.org/wiki/Instituto_Superior_de_Tecnologia_da_Costa_do_Marfim","","","","","","","","","","","","Instituto Superior de Tecnologia da Costa do Marfim","''Institut Supérieur de Technologie de Côte d'Ivoire;;Instituto Superior de Tecnologia da Costa do Marfim",""
"http://pt.wikipedia.org/wiki/Chabab_Ahly_Bordj_Bou_Arreridj","","","","","","The Canaries","","","","","","Chabab Ahly Bordj Bou Arreridj","CA Bordj Bou Arreridj",""
"http://pt.wikipedia.org/wiki/Gas_Huffer","","","","","","","","","","","","Gas Huffer","Gas Huffer",""
"http://pt.wikipedia.org/wiki/Princesa_de_Madureira","","","","","","","","","","","","Princesa de Madureira","Princesa de Madureira",""
"http://pt.wikipedia.org/wiki/Femepe","","","","","","","","","","","","Femepe","Femepe S.A.",""
"http://pt.wikipedia.org/wiki/Banda_União_Black","","","","","","","","","","","","Banda União Black","Banda União Black",""
"http://pt.wikipedia.org/wiki/Mersin_İdmanyurdu_Spor_Kulübü","","","","","","Kırmızı Şeytanlar (Diabos vermelhos)","","","","","","Mersin İdmanyurdu Spor Kulübü","Mersin İdmanyurdu;;Mersin İdmanyurdu Spor Kulübü",""
"http://pt.wikipedia.org/wiki/Jewelry","","","","","","","","","","","","Jewelry","Jewelry",""
"http://pt.wikipedia.org/wiki/JTBC","","","","","","","","","","","","JTBC","JTBC;;Joongang Tongyang Broadcasting Company",""
"http://pt.wikipedia.org/wiki/Sport_Club_Rio_Grande","","","","","","Vovô, Veterano","","","","","","Sport Club Rio Grande","Rio Grande;;Sport Club Rio Grande",""
"http://pt.wikipedia.org/wiki/Universidade_de_Istambul","","","","","","","","","","","","Universidade de Istambul","",""
"http://pt.wikipedia.org/wiki/KTV_(Moçambique)","","","","","","","","","","","","KTV (Moçambique)","KTV (Moçambique)",""
"http://pt.wikipedia.org/wiki/TV_Goyá","","","","","","","","","","","","TV Goyá","TV Goyá",""
"http://pt.wikipedia.org/wiki/Lindome_Gymnastik-och_Idrottsförening","","","","","","","","","","","","Lindome Gymnastik-och Idrottsförening","Lindome GIF",""
"http://pt.wikipedia.org/wiki/VandaVanda","","","","","","","","","","","","VandaVanda","VandaVanda",""
"http://pt.wikipedia.org/wiki/Balestier_Khalsa_Football_Club","","","","","","Os tigres","","","","","","Balestier Khalsa Football Club","Balestier Khalsa;;Balestier Khalsa FC",""
"http://pt.wikipedia.org/wiki/Rádio_Caxias_FM","","","","","","","","","","","","Rádio Caxias FM","Caxias FM;;Studio J.C Caxias Radiodifusão Ltda.",""
"http://pt.wikipedia.org/wiki/Faculdade_Teológica_e_Seminário_Batista_Ana_Wollerman","","","","","","STBAW","","","","","","Faculdade Teológica e Seminário Batista Ana Wollerman","Faculdade Teológica e Seminário Batista Ana Wollerman",""
"http://pt.wikipedia.org/wiki/Samarco","","","","","","","","","","","","Samarco","Samarco;;Samarco Mineração S.A.",""
"http://pt.wikipedia.org/wiki/The_Luyas","","","","","","","","","","","","The Luyas","The Luyas",""
"http://pt.wikipedia.org/wiki/Exército_da_Espanha","","","","","","","","","","","","Exército da Espanha","Exército de Espanha",""
"http://pt.wikipedia.org/wiki/Mocidade_Futebol_Clube","","","","","","","","","","","","Mocidade Futebol Clube","Mocidade",""
"http://pt.wikipedia.org/wiki/Organização_Internacional_da_Aviação_Virtual","IVAO","","","","","","","","","","","Organização Internacional da Aviação Virtual","Organização Internacional da Aviação Virtual",""
"http://pt.wikipedia.org/wiki/Renascença_(escola_de_samba)","","","","","","","","","","","","Renascença (escola de samba)","Renascença",""
"http://pt.wikipedia.org/wiki/Skiltron","","","","","","","","","","","","Skiltron","Skiltron",""
"http://pt.wikipedia.org/wiki/Esporte_Clube_Sul_Minas","","","","","","","","","","","","Esporte Clube Sul Minas","Esporte Clube Sul Minas;;Sul Minas",""
"http://pt.wikipedia.org/wiki/Black_Tide","","","","","","","","","","","","Black Tide","Black Tide",""
"http://pt.wikipedia.org/wiki/Viação_Oeste_Ocidental","","","","","","","","","","","","Viação Oeste Ocidental","Viação Oeste Ocidental Ltda.",""
"http://pt.wikipedia.org/wiki/MBK_Entertainment","","","","","","","","","","","","MBK Entertainment","MBK Entertainment",""
"http://pt.wikipedia.org/wiki/TV_Eirunepé","","","","","","","","","","","","TV Eirunepé","TV Eirunepé",""
"http://pt.wikipedia.org/wiki/Onze_Veloz_Futebol_Clube","","","","","","","","","","","","Onze Veloz Futebol Clube","Onze Veloz",""
"http://pt.wikipedia.org/wiki/SuperHeavy","","","","","","","","","","","","SuperHeavy","SuperHeavy",""
"http://pt.wikipedia.org/wiki/Companhia_de_Saneamento_de_Sergipe","","","","","","","","","","","","Companhia de Saneamento de Sergipe","DESO",""
"http://pt.wikipedia.org/wiki/Tiradentes_Esporte_Clube","","","","","","","","","","","","Tiradentes Esporte Clube","Tiradentes",""
"http://pt.wikipedia.org/wiki/Associazione_Calcio_Legnano","","","","","","Os Lilás","","","","","","Associazione Calcio Legnano","Associazione Calcio Legnano",""
"http://pt.wikipedia.org/wiki/Nogometni_Klub_Kras_Associazione_Sportiva_Dilettantistica","","","","","","","","","","","","Nogometni Klub Kras Associazione Sportiva Dilettantistica","NK Kras;;Nogometni Klub Kras Associazione Sportiva Dilettantistica",""
"http://pt.wikipedia.org/wiki/Universidade_Federal_do_Rio_Grande","","","","","","FURG","","","","","","Universidade Federal do Rio Grande","Fundação Universidade Federal do Rio Grande, Fundação Universidade do Rio Grande;;Universidade Federal do Rio Grande",""
"http://pt.wikipedia.org/wiki/Hrvatski_Športski_Klub_Zrinjski","","","","","","Plemići","","","","","","Hrvatski Športski Klub Zrinjski","Hrvatski športski klub;;Zrinjski Mostar",""
"http://pt.wikipedia.org/wiki/FK_Radnički_Obrenovac","","","","","","","","","","","","FK Radnički Obrenovac","Fudbalski Klub Radnički Obrenovac",""
"http://pt.wikipedia.org/wiki/SCE_Studio_Cambridge","","","","","","","","","","","","SCE Studio Cambridge","Studio Cambridge",""
"http://pt.wikipedia.org/wiki/JS_Johnson_United","","","","","","","","","","","","JS Johnson United","JS Johnson United",""
"http://pt.wikipedia.org/wiki/Associação_Desportiva_Colegial","","","","","","","","","","","","Associação Desportiva Colegial","Associação Desportiva Colegial;;Colegial",""
"http://pt.wikipedia.org/wiki/Tananas","","","","","","","","","","","","Tananas","Tananas",""
"http://pt.wikipedia.org/wiki/Union_Sportive_Boulogne_Côte_d'Opale","","","","","","I Turchini, I Lioni di Furiani,;;Les Bleus","","","","","","Union Sportive Boulogne Côte d'Opale","US Boulogne;;Union Sportive Boulogne Côte d'Opale",""
"http://pt.wikipedia.org/wiki/Vertigo_Records","","","","","","","","","","","","Vertigo Records","Vertigo Records",""
"http://pt.wikipedia.org/wiki/Sportgemeinschaft_Dynamo_Dresden_e.V.","","","","","","","","","","","","Sportgemeinschaft Dynamo Dresden e.V.","Dynamo Dresden;;Sportgemeinschaft Dynamo Dresden e. V.",""
"http://pt.wikipedia.org/wiki/Basement_Jaxx","","","","","","","","","","","","Basement Jaxx","Basement Jaxx",""
"http://pt.wikipedia.org/wiki/Syncopy_Films","","","","","","","","","","","","Syncopy Films","Syncopy Films",""
"http://pt.wikipedia.org/wiki/STN_TV","","","","","","","","","","","","STN TV","STN TV",""
"http://pt.wikipedia.org/wiki/RTP_Internacional","","","","","","","","","","","","RTP Internacional","RTP Internacional;;Radiotelevisão Portuguesa Internacional",""
"http://pt.wikipedia.org/wiki/Canal+","","","","","","","","","","","","Canal+","CANAL+",""
"http://pt.wikipedia.org/wiki/Bombeiros_Sapadores_de_Lisboa","","","","","","RSB","","","","","","Bombeiros Sapadores de Lisboa","Regimento de Sapadores Bombeiros de Lisboa",""
"http://pt.wikipedia.org/wiki/Sport_Clube_Santa_Cruz_(Estância)","","","","","","Azulão do Piauitinga","","","","","","Sport Clube Santa Cruz (Estância)","Santa Cruz;;Sport Clube Santa Cruz (Estância)",""
"http://pt.wikipedia.org/wiki/West_United_Football_Club","","","","","","","","","","","","West United Football Club","West United Football Club",""
"http://pt.wikipedia.org/wiki/Lostprophets","","","","","","","","","","","","Lostprophets","Lostprophets",""
"http://pt.wikipedia.org/wiki/Jardim_Sport_Clube","","","","","","Coelho","","","","","","Jardim Sport Clube","Jardim",""
"http://pt.wikipedia.org/wiki/The_Gentle_Storm","","","","","","","","","","","","The Gentle Storm","The Gentle Storm",""
"http://pt.wikipedia.org/wiki/AqME","","","","","","","","","","","","AqME","AqME",""
"http://pt.wikipedia.org/wiki/Diageo","","","","","","","","","","","","Diageo","Diageo;;Diageo PLC.",""
"http://pt.wikipedia.org/wiki/Banda_de_Pífanos_de_Bendegó","","","","","","","","","","","","Banda de Pífanos de Bendegó","Banda de Pífanos de Bendegó",""
"http://pt.wikipedia.org/wiki/Santa_Rita_(clube_de_futebol)","","","","","","","","","","","","Santa Rita (clube de futebol)","Santa Rita (clube de futebol)",""
"http://pt.wikipedia.org/wiki/Hedley","","","","","","","","","","","","Hedley","Hedley",""
"http://pt.wikipedia.org/wiki/Transportes_Sol","","","","","","","","","","","","Transportes Sol","Transportes Sol S/A",""
"http://pt.wikipedia.org/wiki/Piracanjuba_Esporte_Clube","","","","","","","","","","","","Piracanjuba Esporte Clube","Piracanjuba",""
"http://pt.wikipedia.org/wiki/Fudbalski_Klub_Željezničar","","","","","","Plavi (Azuis);;Željo","","","","","","Fudbalski Klub Željezničar","Fudbalski Klub;;Željezničar;;Željezničar Sarajevo",""
"http://pt.wikipedia.org/wiki/Mobb_Deep","","","","","","The Infamous Mobb Deep","","","","","","Mobb Deep","Mobb Deep",""
"http://pt.wikipedia.org/wiki/Universidade_de_Lund","","","","","","","","","","","","Universidade de Lund","Lunds universitet;;Universidade de Lund;;Universitas Regia Lundensis",""
"http://pt.wikipedia.org/wiki/Philadelphia_Union","","","","","","Zolos","","","","","","Philadelphia Union","Philadelphia Union",""
"http://pt.wikipedia.org/wiki/Kaiserburg_Futebol_Clube","","","","","","Tricolor Germânico","","","","","","Kaiserburg Futebol Clube","Kaiserburg",""
"http://pt.wikipedia.org/wiki/Real_Grandeza","","","","","","","","","","","","Real Grandeza","Real Grandeza",""
"http://pt.wikipedia.org/wiki/Bristol_Rovers_Football_Club","","","","","","The Pirates","","","","","","Bristol Rovers Football Club","Bristol Rovers",""
"http://pt.wikipedia.org/wiki/Clube_Esportivo_e_Recreativo_Atlântico","","","","","","Galo","","","","","","Clube Esportivo e Recreativo Atlântico","Clube Esportivo e Recreativo Atlântico",""
"http://pt.wikipedia.org/wiki/Marcegaglia","","","","","","","","","","","","Marcegaglia","Marcegaglia",""
"http://pt.wikipedia.org/wiki/Triumvirat","","","","","","","","","","","","Triumvirat","Triumvirat",""
"http://pt.wikipedia.org/wiki/TV_Aripuanã","","","","","","","","","","","","TV Aripuanã","TV Aripuanã",""
"http://pt.wikipedia.org/wiki/Fluminense_Imperadores","","","","","","","","","","","","Fluminense Imperadores","Imperadores",""
"http://pt.wikipedia.org/wiki/Moloko","","","","","","","","","","","","Moloko","Moloko",""
"http://pt.wikipedia.org/wiki/DeFalla","","","","","","","","","","","","DeFalla","DeFalla",""
"http://pt.wikipedia.org/wiki/Doorn_Records","","","","","","","","","","","","Doorn Records","Doorn Records",""
"http://pt.wikipedia.org/wiki/Associação_Atlética_29_de_Março","","","","","","Gavião da Chapada","","","","","","Associação Atlética 29 de Março","29 de Março",""
"http://pt.wikipedia.org/wiki/Asociación_Deportiva_Ceuta","","","","","","Caballas","","","","","","Asociación Deportiva Ceuta","AD Ceuta;;Asociación Deportiva Ceuta",""
"http://pt.wikipedia.org/wiki/Banda_Bali","","","","","","","","","","","","Banda Bali","Banda Bali",""
"http://pt.wikipedia.org/wiki/Partido_Democrático_Social","","","","","","","","","","","","Partido Democrático Social","Partido Democrático Social",""
"http://pt.wikipedia.org/wiki/San_Pedro_Seahawks","","","","","","","","","","","","San Pedro Seahawks","San Pedro Seahawks",""
"http://pt.wikipedia.org/wiki/Gendarmeria_Nacional_(Burkina_Faso)","","","","","","","","","","","","Gendarmeria Nacional (Burkina Faso)","Gendarmeria Nacional;;Gendarmerie nationale",""
"http://pt.wikipedia.org/wiki/Instituto_de_Administração_de_Projetos_Educacionais_Futebol_Clube","","","","","","Canário da Ilha","","","","","","Instituto de Administração de Projetos Educacionais Futebol Clube","Iape",""
"http://pt.wikipedia.org/wiki/Banco_Itaú_Argentina","","","","","","","","","","","","Banco Itaú Argentina","Banco Itaú Argentina;;Banco Itaú Argentina S.A.",""
"http://pt.wikipedia.org/wiki/Fossils","","","","","","","","","","","","Fossils","Fossils",""
"http://pt.wikipedia.org/wiki/Rádio_Morada_do_Sol_(Araraquara)","","","","","","","","Rádio Voz da Araraquarense","","","","Rádio Morada do Sol (Araraquara)","Rádio Morada do Sol;;Rádio Morada do Sol Ltda.",""
"http://pt.wikipedia.org/wiki/Banda_Casseta_&_Planeta","","","","","","","","","","","","Banda Casseta & Planeta","Casseta & Planeta",""
"http://pt.wikipedia.org/wiki/364ª_Divisão_de_Infantaria_(Alemanha)","","","","","","364. ID","","","","","","364ª Divisão de Infantaria (Alemanha)","364. Infanterie-Division",""
"http://pt.wikipedia.org/wiki/Kang_Yothipoi_Khemara_Phumin","","","","","","","","","","","","Kang Yothipoi Khemara Phumin","Kang Yothipoi Khemara Phumin",""
"http://pt.wikipedia.org/wiki/Associação_Desportiva_de_Lousada","","","","","","","","","","","","Associação Desportiva de Lousada","AD Lousada",""
"http://pt.wikipedia.org/wiki/Eurofarma","","","","","","","","","","","","Eurofarma","Eurofarma",""
"http://pt.wikipedia.org/wiki/Usina_Trapiche","","","","","","","","","","","","Usina Trapiche","Usina Trapiche",""
"http://pt.wikipedia.org/wiki/América_Futebol_Clube_(Minas_Gerais)","","","","","","Coelho;;Decacampeão","","","","","","América Futebol Clube (Minas Gerais)","América Futebol Clube;;América Mineiro",""
